Strategy,Student,Step,AvgMastery
linucb,student_18,16,0.18096596330485717
linucb,student_18,17,0.18096596333150441
linucb,student_18,18,0.18096596333528955
linucb,student_18,19,0.18096596333582723
linucb,student_18,20,0.19059925098764374
linucb,student_18,21,0.18251203795218462
linucb,student_18,22,0.19971274275148462
linucb,student_18,23,0.1843961282867228
linucb,student_18,24,0.1814739954677125
linucb,student_18,25,0.1810385670966316
linucb,student_18,26,0.20309488412541385
linucb,student_18,27,0.2346908989661065
linucb,student_18,28,0.2485890518080712
linucb,student_18,29,0.25590299934657407
linucb,student_18,30,0.27783897581456435
linucb,student_18,31,0.2787712046197068
linucb,student_18,32,0.2789016954668166
linucb,student_18,33,0.2789201927733385
linucb,student_18,34,0.30422644541494875
linucb,student_18,35,0.3298823076159576
linucb,student_18,36,0.35741430173983674
linucb,student_18,37,0.37704540203245634
linucb,student_18,38,0.38277373173549917
linucb,student_18,39,0.3884147454088527
linucb,student_18,40,0.3891613152699925
linucb,student_19,1,0.09596233157379896
linucb,student_19,2,0.09605924249517454
linucb,student_19,3,0.09607298709990257
linucb,student_19,4,0.09607493903243114
linucb,student_19,5,0.09607521628697897
linucb,student_19,6,0.11660790534237858
linucb,student_19,7,0.1453886069508177
linucb,student_19,8,0.16113074461892776
linucb,student_19,9,0.1775906463532818
linucb,student_19,10,0.20895509536653137
linucb,student_19,11,0.22690620547525384
linucb,student_19,12,0.23518910768976406
linucb,student_19,13,0.2381178940087164
linucb,student_19,14,0.23915966305447564
linucb,student_19,15,0.2568106470462989
linucb,student_19,16,0.2792301491355872
linucb,student_19,17,0.31207906549223974
linucb,student_19,18,0.2941319956480311
linucb,student_19,19,0.29047345607903907
linucb,student_19,20,0.3144915352179695
linucb,student_19,21,0.2947930632614055
linucb,student_19,22,0.29057867127410025
linucb,student_19,23,0.28993660599103394
linucb,student_19,24,0.3030560681023463
linucb,student_19,25,0.33445668907968007
linucb,student_19,26,0.3545778803521684
linucb,student_19,27,0.3661360003953939
linucb,student_19,28,0.3680611974632748
linucb,student_19,29,0.3683265828905992
linucb,student_19,30,0.3683641215530991
linucb,student_19,31,0.3831487399364691
linucb,student_19,32,0.38176381313477087
linucb,student_19,33,0.38156265124824534
linucb,student_19,34,0.38153398548682765
linucb,student_19,35,0.381529911790877
linucb,student_19,36,0.39399904158127663
linucb,student_19,37,0.39193927751446206
linucb,student_19,38,0.3916367515307518
linucb,student_19,39,0.3915935714667136
linucb,student_19,40,0.41519779883431135
linucb,student_20,1,0.10294377998999889
linucb,student_20,2,0.10407660888224078
linucb,student_20,3,0.10423468516580146
linucb,student_20,4,0.10425708296990067
linucb,student_20,5,0.1267829720909552
linucb,student_20,6,0.10863561197778243
linucb,student_20,7,0.10491643802429938
linucb,student_20,8,0.10435465603194695
linucb,student_20,9,0.10427413808141861
linucb,student_20,10,0.10426268622464961
linucb,student_20,11,0.10426105924451512
linucb,student_20,12,0.10426082813341024
linucb,student_20,13,0.1042607953050078
linucb,student_20,14,0.10426079064188003
linucb,student_20,15,0.10426078997950387
linucb,student_20,16,0.12341255641448252
linucb,student_20,17,0.14272705613450146
linucb,student_20,18,0.16665979004163098
linucb,student_20,19,0.16228683349342876
linucb,student_20,20,0.16161876574455794
linucb,student_20,21,0.16152285043863548
linucb,student_20,22,0.16150920531384008
linucb,student_20,23,0.16150726666572504
linucb,student_20,24,0.16150699128109292
linucb,student_20,25,0.1615069521637866
linucb,student_20,26,0.16150694660734757
linucb,student_20,27,0.1615069458180806
linucb,student_20,28,0.1886601845822851
linucb,student_20,29,0.21226938641566273
linucb,student_20,30,0.2282607865830132
linucb,student_20,31,0.235578497924138
linucb,student_20,32,0.23651115783138413
linucb,student_20,33,0.23664170814580385
linucb,student_20,34,0.23666021386448913
linucb,student_20,35,0.2366628417453531
linucb,student_20,36,0.23666321500830576
linucb,student_20,37,0.23666326802829718
linucb,student_20,38,0.23666327555953962
linucb,student_20,39,0.23666327662931827
linucb,student_20,40,0.23666327678127544
linucb,student_21,1,0.12759879240443084
linucb,student_21,2,0.14311907230676676
linucb,student_21,3,0.1744726548575868
linucb,student_21,4,0.14299922842331556
linucb,student_21,5,0.17133523586389907
linucb,student_21,6,0.18731582858887208
linucb,student_21,7,0.19757369233884514
linucb,student_21,8,0.22405508700648924
linucb,student_21,9,0.24045383711815962
linucb,student_21,10,0.2465620128370413
linucb,student_21,11,0.2506667707765645
linucb,student_21,12,0.25145856540195743
linucb,student_21,13,0.25200623610120604
linucb,student_21,14,0.25211731255481035
linucb,student_21,15,0.27407325792940185
linucb,student_21,16,0.27408900805546776
linucb,student_21,17,0.29824216985972307
linucb,student_21,18,0.28057848797718005
linucb,student_21,19,0.31023989929337054
linucb,student_21,20,0.3355978300774916
linucb,student_21,21,0.3621043957033885
linucb,student_21,22,0.3710269925392314
linucb,student_21,23,0.3759921923284033
linucb,student_21,24,0.3809406281729215
linucb,student_21,25,0.38205316496696096
linucb,student_21,26,0.38270739627750155
linucb,student_21,27,0.3833595765617937
linucb,student_21,28,0.38351487018332603
linucb,student_21,29,0.3836068464647779
linucb,student_21,30,0.4022667307344802
linucb,student_21,31,0.40228873523301467
linucb,student_21,32,0.40230178099203023
linucb,student_21,33,0.42945221941540973
linucb,student_21,34,0.42945407212230496
linucb,student_21,35,0.4294543352831542
linucb,student_21,36,0.4294543726638005
linucb,student_21,37,0.4294543779735482
linucb,student_21,38,0.42945437872777364
linucb,student_21,39,0.42945437883490795
linucb,student_21,40,0.4294543788501259
linucb,student_22,1,0.1203727336639804
linucb,student_22,2,0.12101531461516112
linucb,student_22,3,0.12110566950898216
linucb,student_22,4,0.12111848562256185
linucb,student_22,5,0.12112030572276095
linucb,student_22,6,0.1348754636660296
linucb,student_22,7,0.12345804293949898
linucb,student_22,8,0.1214621549197812
linucb,student_22,9,0.1211693208995691
linucb,student_22,10,0.14535777101393255
linucb,student_22,11,0.12596408928232575
linucb,student_22,12,0.12185080071227984
linucb,student_22,13,0.15156449567831815
linucb,student_22,14,0.1279120046322952
linucb,student_22,15,0.15528812440952847
linucb,student_22,16,0.17778138165576776
linucb,student_22,17,0.189549832973421
linucb,student_22,18,0.18689982081712153
linucb,student_22,19,0.18650674822619664
linucb,student_22,20,0.20907649887909832
linucb,student_22,21,0.22604100509440572
linucb,student_22,22,0.24330990809726982
linucb,student_22,23,0.2549256110246542
linucb,student_22,24,0.2616204219598508
linucb,student_22,25,0.2670415657442244
linucb,student_22,26,0.26790226970445435
linucb,student_22,27,0.26861191034111637
linucb,student_22,28,0.26873252381481916
linucb,student_22,29,0.2688322033608725
linucb,student_22,30,0.26884930320791683
linucb,student_22,31,0.29598986324353666
linucb,student_22,32,0.31008148013674236
linucb,student_22,33,0.29839834296009404
linucb,student_22,34,0.2963445033910561
linucb,student_22,35,0.2960428772044183
linucb,student_22,36,0.3115672617354235
linucb,student_22,37,0.33586502366798276
linucb,student_22,38,0.3613802531551838
linucb,student_22,39,0.383550096808807
linucb,student_22,40,0.39324946279329875
linucb,student_23,1,0.16677325827634137
linucb,student_23,2,0.14466574918141845
linucb,student_23,3,0.13957487617089878
linucb,student_23,4,0.15826391210707158
linucb,student_23,5,0.19058199544915141
linucb,student_23,6,0.20575768407444417
linucb,student_23,7,0.19663460496423799
linucb,student_23,8,0.21758409208962495
linucb,student_23,9,0.19928436942965355
linucb,student_23,10,0.1955185901813309
linucb,student_23,11,0.22518370903558052
linucb,student_23,12,0.2016055992743773
linucb,student_23,13,0.1958972127026851
linucb,student_23,14,0.2190550352319097
linucb,student_23,15,0.24994319416342617
linucb,student_23,16,0.26285834252584345
linucb,student_23,17,0.2719271800716478
linucb,student_23,18,0.2730557265064599
linucb,student_23,19,0.2732132156808423
linucb,student_23,20,0.2732355305049457
linucb,student_23,21,0.27323869910131976
linucb,student_23,22,0.2732391491633823
linucb,student_23,23,0.29683852204221767
linucb,student_23,24,0.3226380106900583
linucb,student_23,25,0.3460877237768689
linucb,student_23,26,0.3727869762449074
linucb,student_23,27,0.37981552660842893
linucb,student_23,28,0.382572873383406
linucb,student_23,29,0.3834722833183622
linucb,student_23,30,0.3838476138880989
linucb,student_23,31,0.4108870414238038
linucb,student_23,32,0.4300077614370588
linucb,student_23,33,0.41445290443695443
linucb,student_23,34,0.41146826668101727
linucb,student_23,35,0.43379255240360176
linucb,student_23,36,0.4594428038544402
linucb,student_23,37,0.48117292398824424
linucb,student_23,38,0.5110055781383848
linucb,student_23,39,0.5261660897546243
linucb,student_23,40,0.5432973113615899
linucb,student_24,1,0.12705774068189038
linucb,student_24,2,0.12721508685657987
linucb,student_24,3,0.12723738146936406
linucb,student_24,4,0.127240547196845
linucb,student_24,5,0.1272409968514353
linucb,student_24,6,0.12724106072236982
linucb,student_24,7,0.12724106979493655
linucb,student_24,8,0.15439430730396927
linucb,student_24,9,0.17271361415254893
linucb,student_24,10,0.14136163536931184
linucb,student_24,11,0.12965324610742385
linucb,student_24,12,0.12759386370541426
linucb,student_24,13,0.12729139569330308
linucb,student_24,14,0.12724822394365135
linucb,student_24,15,0.12724208738467638
linucb,student_24,16,0.1272412156294002
linucb,student_24,17,0.14595284770345487
linucb,student_24,18,0.17506740992482997
linucb,student_24,19,0.14306405003737654
linucb,student_24,20,0.130011748852943
linucb,student_24,21,0.1276480891426924
linucb,student_24,22,0.12729916847872338
linucb,student_24,23,0.1272493294622017
linucb,student_24,24,0.12724224444744056
linucb,student_24,25,0.144285604632869
linucb,student_24,26,0.13028025560156814
linucb,student_24,27,0.15744242293780247
linucb,student_24,28,0.18451214424415538
linucb,student_24,29,0.19583145224047946
linucb,student_24,30,0.20650144687928093
linucb,student_24,31,0.20692294763053862
linucb,student_24,32,0.22099851014040395
linucb,student_24,33,0.20938098808655756
linucb,student_24,34,0.2073415221026614
linucb,student_24,35,0.2070420781996838
linucb,student_24,36,0.20699934015158808
linucb,student_24,37,0.20699326528210585
linucb,student_24,38,0.20699240229124158
linucb,student_24,39,0.20699227970563175
linucb,student_24,40,0.22614405625983713
linucb,student_25,1,0.08711656632857391
linucb,student_25,2,0.11429686159773211
linucb,student_25,3,0.09280619824325083
linucb,student_25,4,0.11923757446590844
linucb,student_25,5,0.13998696044988057
linucb,student_25,6,0.15396557452023507
linucb,student_25,7,0.16751398411252968
linucb,student_25,8,0.1598955256422345
linucb,student_25,9,0.1797262064234826
linucb,student_25,10,0.20834700009311954
linucb,student_25,11,0.22494008451561553
linucb,student_25,12,0.23762676474192976
linucb,student_25,13,0.2368706970922413
linucb,student_25,14,0.23676199345398533
linucb,student_25,15,0.23674652588462355
linucb,student_25,16,0.23674432824679534
linucb,student_25,17,0.26205305710882115
linucb,student_25,18,0.2877292823592446
linucb,student_25,19,0.315259428636502
linucb,student_25,20,0.34265468823064055
linucb,student_25,21,0.35718478664298997
linucb,student_25,22,0.36254339673286357
linucb,student_25,23,0.3785351704256766
linucb,student_25,24,0.4049583451742364
linucb,student_25,25,0.4056604287439604
linucb,student_25,26,0.4291821793339547
linucb,student_25,27,0.45871404068069865
linucb,student_25,28,0.43992046993265776
linucb,student_25,29,0.43600068511261497
linucb,student_25,30,0.43540654812512986
linucb,student_25,31,0.4353213485663667
linucb,student_25,32,0.46064001621385775
linucb,student_25,33,0.4866884943752407
linucb,student_25,34,0.515615750943563
linucb,student_25,35,0.5361993659212678
linucb,student_25,36,0.551208120767342
linucb,student_25,37,0.5620869121211334
linucb,student_25,38,0.5737220117165026
linucb,student_25,39,0.5826004693101602
linucb,student_25,40,0.5901757177284884
linucb,student_26,1,0.08314403271426786
linucb,student_26,2,0.083689177046529
linucb,student_26,3,0.09916868612205261
linucb,student_26,4,0.08645645937898604
linucb,student_26,5,0.08417156922228708
linucb,student_26,6,0.0838347193983226
linucb,student_26,7,0.09899529734427646
linucb,student_26,8,0.08641959759702537
linucb,student_26,9,0.10986230153216005
linucb,student_26,10,0.13714394526377877
linucb,student_26,11,0.15129930876591774
linucb,student_26,12,0.16051639488404817
linucb,student_26,13,0.161661107614083
linucb,student_26,14,0.1618208127203706
linucb,student_26,15,0.18095934312979353
linucb,student_26,16,0.21169435820467894
linucb,student_26,17,0.22832023154580602
linucb,student_26,18,0.23362461052291839
linucb,student_26,19,0.2383688631865218
linucb,student_26,20,0.23906438217425205
linucb,student_26,21,0.2396915019648619
linucb,student_26,22,0.23978921952047194
linucb,student_26,23,0.2545466116322337
linucb,student_26,24,0.2798433920299433
linucb,student_26,25,0.2677115206090748
linucb,student_26,26,0.27721669596122633
linucb,student_26,27,0.3086053964789959
linucb,student_26,28,0.28846684181952126
linucb,student_26,29,0.3205878401700908
linucb,student_26,30,0.292855204996008
linucb,student_26,31,0.3202317604873926
linucb,student_26,32,0.3450654760055256
linucb,student_26,33,0.3537294672473135
linucb,student_26,34,0.36105753479869535
linucb,student_26,35,0.3736350588970241
linucb,student_26,36,0.37482321101280275
linucb,student_26,37,0.37590728436999266
linucb,student_26,38,0.3768411302380832
linucb,student_26,39,0.37700678413857974
linucb,student_26,40,0.37715817161027193
linucb,student_27,1,0.15337680024368647
linucb,student_27,2,0.17874380921779687
linucb,student_27,3,0.18861282879910765
linucb,student_27,4,0.19337625782290355
linucb,student_27,5,0.21813347736440236
linucb,student_27,6,0.19889283134736876
linucb,student_27,7,0.2249854720473028
linucb,student_27,8,0.20105312641007778
linucb,student_27,9,0.1951844135309748
linucb,student_27,10,0.22122539491256313
linucb,student_27,11,0.1998029969425901
linucb,student_27,12,0.2233171511743225
linucb,student_27,13,0.2508134789398187
linucb,student_27,14,0.2625497676458953
linucb,student_27,15,0.27062408718565234
linucb,student_27,16,0.27164251786940413
linucb,student_27,17,0.2717848837819908
linucb,student_27,18,0.29707633034121994
linucb,student_27,19,0.3179722496167866
linucb,student_27,20,0.3484594059884895
linucb,student_27,21,0.32297248450221905
linucb,student_27,22,0.3163350433610625
linucb,student_27,23,0.33301889266499146
linucb,student_27,24,0.3523945565886693
linucb,student_27,25,0.37529786480126237
linucb,student_27,26,0.3854928259594626
linucb,student_27,27,0.3942325554179284
linucb,student_27,28,0.39532498520430237
linucb,student_27,29,0.3961773861422992
linucb,student_27,30,0.3963299207571335
linucb,student_27,31,0.3964493861816683
linucb,student_27,32,0.3964710006839136
linucb,student_27,33,0.3964879380755866
linucb,student_27,34,0.3964910072637898
linucb,student_27,35,0.4200885465333008
linucb,student_27,36,0.4200889824762833
linucb,student_27,37,0.42008904439957373
linucb,student_27,38,0.44062175342295923
linucb,student_27,39,0.43939898618907086
linucb,student_27,40,0.4392218475578522
linucb,student_28,1,0.13041366736715954
linucb,student_28,2,0.1314252526069455
linucb,student_28,3,0.1315666766616287
linucb,student_28,4,0.1315867202983035
linucb,student_28,5,0.1315895664997447
linucb,student_28,6,0.13158997077144696
linucb,student_28,7,0.13159002819603594
linucb,student_28,8,0.15874325955103388
linucb,student_28,9,0.188466245006661
linucb,student_28,10,0.20007639451268502
linucb,student_28,11,0.20710729923380602
linucb,student_28,12,0.20800698095749007
linucb,student_28,13,0.2270846760469654
linucb,student_28,14,0.21162747718699992
linucb,student_28,15,0.20866855366886838
linucb,student_28,16,0.20822736866933736
linucb,student_28,17,0.20816425765913024
linucb,student_28,18,0.20815528403073583
linucb,student_28,19,0.23231126711735617
linucb,student_28,20,0.26321522359995103
linucb,student_28,21,0.2761503665057502
linucb,student_28,22,0.2854493201732236
linucb,student_28,23,0.2886587800338003
linucb,student_28,24,0.3097874757043088
linucb,student_28,25,0.3102213999237209
linucb,student_28,26,0.3393140822602441
linucb,student_28,27,0.3232059630790723
linucb,student_28,28,0.32007314893940503
linucb,student_28,29,0.31960465728145904
linucb,student_28,30,0.31953761073901693
linucb,student_28,31,0.31952807692845264
linucb,student_28,32,0.3486799313569546
linucb,student_28,33,0.325964550966334
linucb,student_28,34,0.32062720263498606
linucb,student_28,35,0.31979778530536074
linucb,student_28,36,0.3196783945069731
linucb,student_28,37,0.319661403358331
linucb,student_28,38,0.3406773385411595
linucb,student_28,39,0.36297485012310965
linucb,student_28,40,0.34017138963555765
linucb,student_29,1,0.09666057049442654
linucb,student_29,2,0.09731443043009007
linucb,student_29,3,0.09740635503619675
linucb,student_29,4,0.09741939347635063
linucb,student_29,5,0.09742124514406532
linucb,student_29,6,0.11406845333602857
linucb,student_29,7,0.14171861901905228
linucb,student_29,8,0.1107678755276123
linucb,student_29,9,0.09967641392092665
linucb,student_29,10,0.09775070024294445
linucb,student_29,11,0.09746849009949575
linucb,student_29,12,0.12002650826244389
linucb,student_29,13,0.10181839066077997
linucb,student_29,14,0.09808068218047115
linucb,student_29,15,0.0975159203648781
linucb,student_29,16,0.09743497145242837
linucb,student_29,17,0.11530028143325001
linucb,student_29,18,0.10064981587816087
linucb,student_29,19,0.12492191583911293
linucb,student_29,20,0.15311234838378868
linucb,student_29,21,0.16559019443822035
linucb,student_29,22,0.17324701562657738
linucb,student_29,23,0.1742183357425596
linucb,student_29,24,0.17435421570333628
linucb,student_29,25,0.1743734752820859
linucb,student_29,26,0.1743762101811486
linucb,student_29,27,0.17437659864425525
linucb,student_29,28,0.19352833278324932
linucb,student_29,29,0.2259595337796428
linucb,student_29,30,0.24137717162862507
linucb,student_29,31,0.2500017224085243
linucb,student_29,32,0.25108143749151646
linucb,student_29,33,0.2592591897427121
linucb,student_29,34,0.28512989734066246
linucb,student_29,35,0.3045338594044768
linucb,student_29,36,0.3287299209717298
linucb,student_29,37,0.3551429741451575
linucb,student_29,38,0.364661256792038
linucb,student_29,39,0.3739259193871982
linucb,student_29,40,0.38031213194073077
linucb,student_30,1,0.12545611553550212
linucb,student_30,2,0.12642435282394243
linucb,student_30,3,0.14505941171869077
linucb,student_30,4,0.1299490802076961
linucb,student_30,5,0.12708045444361457
linucb,student_30,6,0.12665338543981614
linucb,student_30,7,0.12659230752503184
linucb,student_30,8,0.14574914595160965
linucb,student_30,9,0.13011202833370955
linucb,student_30,10,0.12710562956455904
linucb,student_30,11,0.12665700544805245
linucb,student_30,12,0.14218925591455292
linucb,student_30,13,0.171661267487088
linucb,student_30,14,0.19148891912865687
linucb,student_30,15,0.20351037155009113
linucb,student_30,16,0.20159385798299032
linucb,student_30,17,0.20131303883109583
linucb,student_30,18,0.20127297092073962
linucb,student_30,19,0.20126727583157566
linucb,student_30,20,0.20126646679686555
linucb,student_30,21,0.20126635187568573
linucb,student_30,22,0.20126633555162465
linucb,student_30,23,0.20126633323286539
linucb,student_30,24,0.22041809980531832
linucb,student_30,25,0.2461456571012799
linucb,student_30,26,0.2149903228553681
linucb,student_30,27,0.2035974962794742
linucb,student_30,28,0.21601640066855385
linucb,student_30,29,0.20380901209475688
linucb,student_30,30,0.2016388093636349
linucb,student_30,31,0.20131947763735356
linucb,student_30,32,0.20127388661453638
linucb,student_30,33,0.20126740592374537
linucb,student_30,34,0.20126648527631144
linucb,student_30,35,0.22657506132100824
linucb,student_30,36,0.25410532166804317
linucb,student_30,37,0.26863559786348473
linucb,student_30,38,0.27297245693538974
linucb,student_30,39,0.27708911757706695
linucb,student_30,40,0.2927344251088449
linucb,student_31,1,0.0568143242641423
linucb,student_31,2,0.05743676123185342
linucb,student_31,3,0.057524311279406826
linucb,student_31,4,0.05753673010036945
linucb,student_31,5,0.05753849378956899
linucb,student_31,6,0.0575387443065855
linucb,student_31,7,0.057538779891247394
linucb,student_31,8,0.05753878494588402
linucb,student_31,9,0.05753878566387211
linucb,student_31,10,0.05753878576585906
linucb,student_31,11,0.057538785780345846
linucb,student_31,12,0.05753878578240362
linucb,student_31,13,0.05753878578269592
linucb,student_31,14,0.05753878578273744
linucb,student_31,15,0.05753878578274333
linucb,student_31,16,0.08284725165536228
linucb,student_31,17,0.11037759423722572
linucb,student_31,18,0.07784937360000335
linucb,student_31,19,0.06134660883256173
linucb,student_31,20,0.058105414071306545
linucb,student_31,21,0.05761982062447609
linucb,student_31,22,0.05755030755399207
linucb,student_31,23,0.0575404226230041
linucb,student_31,24,0.05753901829300407
linucb,student_31,25,0.057538818809861475
linucb,student_31,26,0.057538790474098024
linucb,student_31,27,0.057538786449129825
linucb,student_31,28,0.05753878587740135
linucb,student_31,29,0.05753878579618992
linucb,student_31,30,0.057538785784654205
linucb,student_31,31,0.07669055216561534
linucb,student_31,32,0.061065001784008206
linucb,student_31,33,0.058061668596941084
linucb,student_31,34,0.057613525204729815
linucb,student_31,35,0.057549411653822206
linucb,student_31,36,0.05754029533082102
linucb,student_31,37,0.057539000211049234
linucb,student_31,38,0.057538816241388284
linucb,student_31,39,0.05753879010925781
linucb,student_31,40,0.05753878639730592
linucb,student_32,1,0.08231207092870041
linucb,student_32,2,0.08258076275931746
linucb,student_32,3,0.08261876712624705
linucb,student_32,4,0.08262416221755488
linucb,student_32,5,0.10793198249913433
linucb,student_32,6,0.0877747916033113
linucb,student_32,7,0.08340444195858655
linucb,student_32,8,0.08273680288517704
linucb,student_32,9,0.08264094978641352
linucb,student_32,10,0.08262731352484638
linucb,student_32,11,0.08262537613625837
linucb,student_32,12,0.09966839425878278
linucb,student_32,13,0.0856639723246203
linucb,student_32,14,0.08307296066576648
linucb,student_32,15,0.08268902012675589
linucb,student_32,16,0.0826341482097347
linucb,student_32,17,0.08262634710368315
linucb,student_32,18,0.08262523885471022
linucb,student_32,19,0.08262508143021009
linucb,student_32,20,0.08262505906871952
linucb,student_32,21,0.10977830057854422
linucb,student_32,22,0.1357563726714839
linucb,student_32,23,0.15007863499309318
linucb,student_32,24,0.1756991724606053
linucb,student_32,25,0.15282126649970965
linucb,student_32,26,0.147416003325114
linucb,student_32,27,0.14657501083401062
linucb,student_32,28,0.1464539311980322
linucb,student_32,29,0.17177689881678568
linucb,student_32,30,0.19929639822118508
linucb,student_32,31,0.21380992762493098
linucb,student_32,32,0.22340276325503824
linucb,student_32,33,0.22752546203849436
linucb,student_32,34,0.2501314894004682
linucb,student_32,35,0.25068140914181436
linucb,student_32,36,0.25075884722652914
linucb,student_32,37,0.268612579545026
linucb,student_32,38,0.25399124447562865
linucb,student_32,39,0.2708342285201888
linucb,student_32,40,0.2997092947176407
linucb,student_33,1,0.13307159411444316
linucb,student_33,2,0.1338726696933829
linucb,student_33,3,0.13398503182128169
linucb,student_33,4,0.134000963925406
linucb,student_33,5,0.13400322643588078
linucb,student_33,6,0.13400354780366133
linucb,student_33,7,0.13400359345226082
linucb,student_33,8,0.13400359993643216
linucb,student_33,9,0.13400360085747914
linucb,student_33,10,0.1550179059021493
linucb,student_33,11,0.18208463038737308
linucb,student_33,12,0.19991737438809556
linucb,student_33,13,0.19750994379735798
linucb,student_33,14,0.19715430176078105
linucb,student_33,15,0.19710349721625453
linucb,student_33,16,0.19709627483309575
linucb,student_33,17,0.19709524880869847
linucb,student_33,18,0.19709510306422154
linucb,student_33,19,0.19709508236183312
linucb,student_33,20,0.197095079421152
linucb,student_33,21,0.1970950790034416
linucb,student_33,22,0.19709507894410772
linucb,student_33,23,0.1970950789356796
linucb,student_33,24,0.2126033937452103
linucb,student_33,25,0.1997981466848413
linucb,student_33,26,0.22871974153253957
linucb,student_33,27,0.25637750797722647
linucb,student_33,28,0.2662018461321795
linucb,student_33,29,0.2759147898059543
linucb,student_33,30,0.30190603220613094
linucb,student_33,31,0.3139204426173416
linucb,student_33,32,0.3048246712324747
linucb,student_33,33,0.30330800961469506
linucb,student_33,34,0.30308723748921446
linucb,student_33,35,0.30305576740711493
linucb,student_33,36,0.3030512949893812
linucb,student_33,37,0.3030506596576405
linucb,student_33,38,0.30305056941074393
linucb,student_33,39,0.30305055659156416
linucb,student_33,40,0.3030505547706575
linucb,student_34,1,0.1141667254710934
linucb,student_34,2,0.10056766357224241
linucb,student_34,3,0.09807470555775973
linucb,student_34,4,0.09770590149489693
linucb,student_34,5,0.09765320561763195
linucb,student_34,6,0.09764571413699562
linucb,student_34,7,0.1212459703862379
linucb,student_34,8,0.10231113047284436
linucb,student_34,9,0.09834643760639165
linucb,student_34,10,0.0977450266629679
linucb,student_34,11,0.09765877392703197
linucb,student_34,12,0.121267796951649
linucb,student_34,13,0.10231714010879189
linucb,student_34,14,0.09834739495844325
linucb,student_34,15,0.09774516495899366
linucb,student_34,16,0.11564882171232056
linucb,student_34,17,0.13345615941503775
linucb,student_34,18,0.10652674023721326
linucb,student_34,19,0.1375961323872167
linucb,student_34,20,0.10848893643245207
linucb,student_34,21,0.09941382389893787
linucb,student_34,22,0.0979012221949147
linucb,student_34,23,0.09768105570339948
linucb,student_34,24,0.09764967225497516
linucb,student_34,25,0.09764521215545661
linucb,student_34,26,0.09764457857371063
linucb,student_34,27,0.09764448857539788
linucb,student_34,28,0.09764447579152837
linucb,student_34,29,0.1212439001516602
linucb,student_34,30,0.14266157193794052
linucb,student_34,31,0.16252962043752184
linucb,student_34,32,0.18308629126296713
linucb,student_34,33,0.1663664118265516
linucb,student_34,34,0.16306460008440135
linucb,student_34,35,0.16256941387501564
linucb,student_34,36,0.162498516682457
linucb,student_34,37,0.16248843470392219
linucb,student_34,38,0.162487002375335
linucb,student_34,39,0.189640423341392
linucb,student_34,40,0.1681924027778541
linucb,student_35,1,0.08458379310550523
linucb,student_35,2,0.0846846968352049
linucb,student_35,3,0.08469900682307434
linucb,student_35,4,0.08470103902993702
linucb,student_35,5,0.08470132768636762
linucb,student_35,6,0.08470136868851354
linucb,student_35,7,0.1118546021336881
linucb,student_35,8,0.13593934331650884
linucb,student_35,9,0.151598756993337
linucb,student_35,10,0.16608978762521154
linucb,student_35,11,0.16051033618554386
linucb,student_35,12,0.15963952454926442
linucb,student_35,13,0.15951409132652528
linucb,student_35,14,0.18005845032242498
linucb,student_35,15,0.20559500801993744
linucb,student_35,16,0.22475142194440711
linucb,student_35,17,0.22987209494413371
linucb,student_35,18,0.23140202277048613
linucb,student_35,19,0.24812038658775815
linucb,student_35,20,0.24833256765901304
linucb,student_35,21,0.273615680651288
linucb,student_35,22,0.3030635350262046
linucb,student_35,23,0.32913570722919727
linucb,student_35,24,0.3480247745996217
linucb,student_35,25,0.3633032429535361
linucb,student_35,26,0.3641952277188943
linucb,student_35,27,0.3643201636872482
linucb,student_35,28,0.36433787513843957
linucb,student_35,29,0.36434039026208276
linucb,student_35,30,0.3643407475096929
linucb,student_35,31,0.3822001099646468
linucb,student_35,32,0.3759997601972815
linucb,student_35,33,0.37502109377864506
linucb,student_35,34,0.3956453340053249
linucb,student_35,35,0.40354638023391737
linucb,student_35,36,0.3894399845054722
linucb,student_35,37,0.38682400283471674
linucb,student_35,38,0.40910883127260056
linucb,student_35,39,0.3944733345270732
linucb,student_35,40,0.3917257742628413
linucb,student_36,1,0.1240564433418206
linucb,student_36,2,0.12490191578967964
linucb,student_36,3,0.1250204229926113
linucb,student_36,4,0.12503722478605003
linucb,student_36,5,0.14604991849692306
linucb,student_36,6,0.17151685185574725
linucb,student_36,7,0.1398606888981155
linucb,student_36,8,0.1275974730769944
linucb,student_36,9,0.15850134106966826
linucb,student_36,10,0.18288424886246943
linucb,student_36,11,0.19377981338846195
linucb,student_36,12,0.19126780200889482
linucb,student_36,13,0.20477807303059128
linucb,student_36,14,0.19321011983385347
linucb,student_36,15,0.19118148475120833
linucb,student_36,16,0.19088368456987304
linucb,student_36,17,0.19084118223794633
linucb,student_36,18,0.21799983189931835
linucb,student_36,19,0.19654351921430868
linucb,student_36,20,0.19170441800217844
linucb,student_36,21,0.19095905665629967
linucb,student_36,22,0.19085191082367167
linucb,student_36,23,0.19083666529436616
linucb,student_36,24,0.19083449921171045
linucb,student_36,25,0.19083419151892933
linucb,student_36,26,0.21043601980759077
linucb,student_36,27,0.22713435325286116
linucb,student_36,28,0.19993015520369772
linucb,student_36,29,0.23103558589387244
linucb,student_36,30,0.253933706138371
linucb,student_36,31,0.26187109482801846
linucb,student_36,32,0.2814669840946795
